AD_LEVEL,TA_ID,TAMBON_T,TAMBON_E,AM_ID,AMPHOE_T,AMPHOE_E,CH_ID,CHANGWAT_T,CHANGWAT_E,LAT,LONG
4,910106,_. ___________,Ko Sarai,9101,_. _________,Mueang Satun,91,_. ____,Satun,6.716,99.887
4,850109,_. ________,Ko Phayam,8501,_. __________,Mueang Ranong,85,_. _____,Ranong,9.866,98.472
4,840403,_. ________,Taling Ngam,8404,_. ________,Ko Samui,84,_. ____________,Surat Thani,9.310,99.892
4,210305,_. ____,Kram,2103,_. ____,Klaeng,21,_. _____,Rayong,12.611,101.687
4,910106,_. ___________,Ko Sarai,9101,_. _________,Mueang Satun,91,_. ____,Satun,6.521,99.699
4,910106,_. ___________,Ko Sarai,9101,_. _________,Mueang Satun,91,_. ____,Satun,6.523,99.692
4,100109,____ _________,Chana Songkhram,1001,___ ______,Phra Nakhon,10,_____________,Bangkok,13.762,100.495
4,850109,_. ________,Ko Phayam,8501,_. __________,Mueang Ranong,85,_. _____,Ranong,9.769,98.464
4,840403,_. ________,Taling Ngam,8404,_. ________,Ko Samui,84,_. ____________,Surat Thani,9.314,99.913
4,840401,_. _______,Ang Thong,8404,_. ________,Ko Samui,84,_. ____________,Surat Thani,9.679,99.681
4,830107,_. ______,Rawai,8301,_. ___________,Mueang Phuket,83,_. ______,Phuket,7.760,98.392
4,850501,_. ____,Nakha,8505,_. ________,Suk Samran,85,_. _____,Ranong,9.514,98.360
4,100204,____ ____________,Si Yaek Maha Nak,1002,___ _____,Dusit,10,_____________,Bangkok,13.758,100.517
4,810505,_. ___________,Ao Luek Noi,8105,_. _______,Ao Luek,81,_. ______,Krabi,8.294,98.699
4,830107,_. ______,Rawai,8301,_. ___________,Mueang Phuket,83,_. ______,Phuket,7.757,98.331
4,810302,_. _____________,Ko Lanta Noi,8103,_. _________,Ko Lanta,81,_. ______,Krabi,7.613,99.149
4,820603,_. __________,Ko Phra Thong,8206,_. ________,Khura Buri,82,_. _____,Phang-nga,9.421,97.830
4,230601,_. ________,Ko Mak,2306,_. _______,Ko Kut,23,_. ____,Trat,11.774,102.392
4,910106,_. ___________,Ko Sarai,9101,_. _________,Mueang Satun,91,_. ____,Satun,6.698,99.841
4,840403,_. ________,Taling Ngam,8404,_. ________,Ko Samui,84,_. ____________,Surat Thani,9.370,99.977
4,850501,_. ____,Nakha,8505,_. ________,Suk Samran,85,_. _____,Ranong,9.569,98.384
4,810118,_. ___________,Khlong Prasong,8101,_. ___________,Mueang Krabi,81,_. ______,Krabi,7.972,98.809
4,100804,____ ________,,1008,___ _________________,Pom Prap Sattruphai,10,_____________,Bangkok,13.752,100.507
4,830107,_. ______,Rawai,8301,_. ___________,Mueang Phuket,83,_. ______,Phuket,7.485,98.316
4,830304,_. _______,Pa Khlok,8303,_. ____,Thalang,83,_. ______,Phuket,8.060,98.446
4,850105,_. ______,Pak Nam,8501,_. __________,Mueang Ranong,85,_. _____,Ranong,9.902,98.512
4,810304,_. _______,Khlong Yang,8103,_. _________,Ko Lanta,81,_. ______,Krabi,7.833,99.020
4,100110,____ _________,Ban Phan Thom,1001,___ ______,Phra Nakhon,10,_____________,Bangkok,13.762,100.503
4,830105,_. _____,,8301,_. ___________,Mueang Phuket,83,_. ______,Phuket,7.829,98.415
4,850105,_. ______,Pak Nam,8501,_. __________,Mueang Ranong,85,_. _____,Ranong,9.931,98.483
4,101303,____ ________,,1013,___ ___________,Samphanthawong,10,_____________,Bangkok,13.734,100.513
4,100802,____ ______________,,1008,___ _________________,Pom Prap Sattruphai,10,_____________,Bangkok,13.749,100.512
4,100111,____ __________,Bang Khun Phrom,1001,___ ______,Phra Nakhon,10,_____________,Bangkok,13.765,100.505
4,200103,_. _______,Ban Khot,2001,_. ___________,Mueang Chon Buri,20,_. ______,Chon Buri,13.376,100.990
4,850502,_. _____,Kamphuan,8505,_. ________,Suk Samran,85,_. _____,Ranong,9.436,98.352
4,920504,_. ______,Mai Fat,9205,_. _____,Sikao,92,_. ____,Trang,7.494,99.302
4,100805,____ _________,,1008,___ _________________,Pom Prap Sattruphai,10,_____________,Bangkok,13.759,100.511
4,200905,_. ______,Samae San,2009,_. ______,Sattahip,20,_. ______,Chon Buri,12.521,100.970
4,101302,____ ___________,,1013,___ ___________,Samphanthawong,10,_____________,Bangkok,13.739,100.511
4,810118,_. ___________,Khlong Prasong,8101,_. ___________,Mueang Krabi,81,_. ______,Krabi,7.954,98.806
4,910106,_. ___________,Ko Sarai,9101,_. _________,Mueang Satun,91,_. ____,Satun,6.709,99.894
4,100107,____ ________,Bowon Niwet,1001,___ ______,Phra Nakhon,10,_____________,Bangkok,13.757,100.501
4,100405,____ ________,,1004,___ ______,Bang Rak,10,_____________,Bangkok,13.725,100.514
4,830103,_. ________,Ko Kaeo,8301,_. ___________,Mueang Phuket,83,_. ______,Phuket,7.953,98.451
4,101301,____ _________,,1013,___ ___________,Samphanthawong,10,_____________,Bangkok,13.741,100.504
4,910106,_. ___________,Ko Sarai,9101,_. _________,Mueang Satun,91,_. ____,Satun,6.584,99.455
4,100112,____ ___________,Wat Sam Phraya,1001,___ ______,Phra Nakhon,10,_____________,Bangkok,13.768,100.499
4,810106,_. ______,Khao Thong,8101,_. ___________,Mueang Krabi,81,_. ______,Krabi,8.079,98.677
4,200901,_. ______,Sattahip,2009,_. ______,Sattahip,20,_. ______,Chon Buri,12.644,100.889
4,860408,_. _________,Bang Nam Chuet,8604,_. _______,Lang Suan,86,_. _____,Chumphon,10.051,99.188
4,100803,____ __________,,1008,___ _________________,Pom Prap Sattruphai,10,_____________,Bangkok,13.753,100.513
4,910106,_. ___________,Ko Sarai,9101,_. _________,Mueang Satun,91,_. ____,Satun,6.564,99.345
4,801503,_. _________,Thong Nian,8015,_. ____,Khanom,80,_. _____________,Nakhon Si Thammarat,9.324,99.775
4,100404,____ ______,,1004,___ ______,Bang Rak,10,_____________,Bangkok,13.727,100.527
4,100801,____ ________,,1008,___ _________________,Pom Prap Sattruphai,10,_____________,Bangkok,13.743,100.514
4,740103,_. ________,Krok Krak,7401,_. ______________,Mueang Samut Sakhon,74,_. _________,Samut Sakhon,13.533,100.276
4,840401,_. _______,Ang Thong,8404,_. ________,Ko Samui,84,_. ____________,Surat Thani,9.548,99.663
4,100401,____ __________,,1004,___ ______,Bang Rak,10,_____________,Bangkok,13.734,100.520
4,810304,_. _______,Khlong Yang,8103,_. _________,Ko Lanta,81,_. ______,Krabi,7.848,99.069
4,850305,_. ______,Bang Hin,8503,_. _______,Papoe,85,_. _____,Ranong,9.575,98.515
4,820603,_. __________,Ko Phra Thong,8206,_. ________,Khura Buri,82,_. _____,Phang-nga,9.371,97.866
4,810303,_. ________,Ko Klang,8103,_. _________,Ko Lanta,81,_. ______,Krabi,7.738,99.126
4,840401,_. _______,Ang Thong,8404,_. ________,Ko Samui,84,_. ____________,Surat Thani,9.612,99.712
4,101502,____ _________,,1015,___ ______,Thon Buri,10,_____________,Bangkok,13.731,100.490
4,220205,_. ______,Bang Chan,2202,_. ____,Khlung,22,_. ________,Chanthaburi,12.292,102.239
4,910106,_. ___________,Ko Sarai,9101,_. _________,Mueang Satun,91,_. ____,Satun,6.714,99.878
4,840403,_. ________,Taling Ngam,8404,_. ________,Ko Samui,84,_. ____________,Surat Thani,9.307,99.961
4,840401,_. _______,Ang Thong,8404,_. ________,Ko Samui,84,_. ____________,Surat Thani,9.429,99.671
4,101801,____ _______________,,1018,___ _______,Khlong San,10,_____________,Bangkok,13.731,100.497
4,860706,_. _______,Dan Sawi,8607,_. ___,Sawi,86,_. _____,Chumphon,10.254,99.256
4,840401,_. _______,Ang Thong,8404,_. ________,Ko Samui,84,_. ____________,Surat Thani,9.698,99.675
4,820603,_. __________,Ko Phra Thong,8206,_. ________,Khura Buri,82,_. _____,Phang-nga,8.593,97.630
4,100102,____ ______________,Wang Burapha Phirom,1001,___ ______,Phra Nakhon,10,_____________,Bangkok,13.744,100.499
4,200905,_. ______,Samae San,2009,_. ______,Sattahip,20,_. ______,Chon Buri,12.586,100.963
4,200102,_. _________,Makham Yong,2001,_. ___________,Mueang Chon Buri,20,_. ______,Chon Buri,13.372,100.985
4,840401,_. _______,Ang Thong,8404,_. ________,Ko Samui,84,_. ____________,Surat Thani,9.658,99.681
4,101501,____ __________,,1015,___ ______,Thon Buri,10,_____________,Bangkok,13.737,100.493
4,820603,_. __________,Ko Phra Thong,8206,_. ________,Khura Buri,82,_. _____,Phang-nga,8.673,97.638
4,100402,____ ____,,1004,___ ______,Bang Rak,10,_____________,Bangkok,13.730,100.525
4,810302,_. _____________,Ko Lanta Noi,8103,_. _________,Ko Lanta,81,_. ______,Krabi,7.589,99.144
4,810802,_. ___________,Ko Si Boya,8108,_. _________,Nuea Khlong,81,_. ______,Krabi,7.886,99.052
4,810502,_. _______,Laem Sak,8105,_. _______,Ao Luek,81,_. ______,Krabi,8.235,98.642
4,910106,_. ___________,Ko Sarai,9101,_. _________,Mueang Satun,91,_. ____,Satun,6.683,99.863
4,102210,____ __________,,1022,___ _________,Phasi Charoen,10,_____________,Bangkok,13.727,100.457
4,860116,_. _________,Hat Sai Ri,8601,_. __________,Mueang Chumphon,86,_. _____,Chumphon,10.395,99.345
4,141201,_. ____,Sena,1412,_. ____,Sena,14,_. _______________,Phra Nakhon Si Ayutthaya,14.328,100.404
4,101601,____ _______,,1016,___ __________,Bangkok Yai,10,_____________,Bangkok,13.743,100.486
4,160102,_. ______,Tha Hin,1601,_. ___________,Mueang Lop Buri,16,_. ______,Lop Buri,14.802,100.611
4,921003,_. _____,Tase,9210,_. ________,Hat Samran,92,_. ____,Trang,7.047,99.471
4,910106,_. ___________,Ko Sarai,9101,_. _________,Mueang Satun,91,_. ____,Satun,6.704,99.877
4,910106,_. ___________,Ko Sarai,9101,_. _________,Mueang Satun,91,_. ____,Satun,6.715,99.810
4,101802,____ _______,,1018,___ _______,Khlong San,10,_____________,Bangkok,13.735,100.504
4,110401,_. ____________________,Talat,1104,_. _________,Phra Pradaeng,11,_. ___________,Samut Prakarn,13.656,100.533
4,150102,_. _______,Bang Kaeo,1501,_. ____________,Mueang Ang Thong,15,_. _______,Ang Thong,14.588,100.459
4,840401,_. _______,Ang Thong,8404,_. ________,Ko Samui,84,_. ____________,Surat Thani,9.649,99.668
4,810303,_. ________,Ko Klang,8103,_. _________,Ko Lanta,81,_. ______,Krabi,7.706,99.117
4,103704,____ ________,,1037,___ _______,Rat Thewi,10,_____________,Bangkok,13.752,100.528
4,200901,_. ______,Sattahip,2009,_. ______,Sattahip,20,_. ______,Chon Buri,12.638,100.871
4,102206,____ ______,,1022,___ _________,Phasi Charoen,10,_____________,Bangkok,13.727,100.450
4,101901,____ __________,,1019,___ ________,Taling Chan,10,_____________,Bangkok,13.760,100.456
4,850501,_. ____,Nakha,8505,_. ________,Suk Samran,85,_. _____,Ranong,9.544,98.482
4,140102,_. _____,Kamang,1401,_. _______________,Phra Nakhon Si Ayutthaya,14,_. _______________,Phra Nakhon Si Ayutthaya,14.341,100.581
4,850105,_. ______,Pak Nam,8501,_. __________,Mueang Ranong,85,_. _____,Ranong,9.916,98.514
4,850305,_. ______,Bang Hin,8503,_. _______,Papoe,85,_. _____,Ranong,9.577,98.485
4,100202,____ __________,Wachira Phayaban,1002,___ _____,Dusit,10,_____________,Bangkok,13.778,100.505
4,910106,_. ___________,Ko Sarai,9101,_. _________,Mueang Satun,91,_. ____,Satun,6.567,99.450
4,100701,____ ________,,1007,___ _______,Pathum Wan,10,_____________,Bangkok,13.744,100.520
4,103702,____ ________,,1037,___ _______,Rat Thewi,10,_____________,Bangkok,13.757,100.538
4,940102,_. ________,A Noru,9401,_. ____________,Mueang Pattani,94,_. _______,Pattani,6.870,101.256
4,840401,_. _______,Ang Thong,8404,_. ________,Ko Samui,84,_. ____________,Surat Thani,9.469,99.670
4,150101,_. ________,Talat Luang,1501,_. ____________,Mueang Ang Thong,15,_. _______,Ang Thong,14.592,100.453
4,101503,____ __________,,1015,___ ______,Thon Buri,10,_____________,Bangkok,13.720,100.482
4,200905,_. ______,Samae San,2009,_. ______,Sattahip,20,_. ______,Chon Buri,12.520,100.956
4,500102,_. ________,Phra Sing,5001,_. ______________,Mueang Chiang Mai,50,_. _________,Chiang Mai,18.785,98.985
4,810116,_. _______,Ao Nang,8101,_. ___________,Mueang Krabi,81,_. ______,Krabi,7.681,98.768
4,810803,_. ________,Khlong Khanan,8108,_. _________,Nuea Khlong,81,_. ______,Krabi,7.941,99.072
4,910106,_. ___________,Ko Sarai,9101,_. _________,Mueang Satun,91,_. ____,Satun,6.699,99.909
4,940103,_. _________,Chabang Tiko,9401,_. ____________,Mueang Pattani,94,_. _______,Pattani,6.857,101.251
4,180301,_. ________,Wat Sing,1803,_. ________,Wat Sing,18,_. ______,Chai Nat,15.263,100.041
4,100702,____ _______,,1007,___ _______,Pathum Wan,10,_____________,Bangkok,13.742,100.526
4,140103,_. _________,Ho Rattana Chai,1401,_. _______________,Phra Nakhon Si Ayutthaya,14,_. _______________,Phra Nakhon Si Ayutthaya,14.354,100.578
4,102004,____ _______,,1020,___ __________,Bangkok Noi,10,_____________,Bangkok,13.759,100.481
4,140105,_. __________,Tha Wasukri,1401,_. _______________,Phra Nakhon Si Ayutthaya,14,_. _______________,Phra Nakhon Si Ayutthaya,14.361,100.552
4,860401,_. _______,Lang Suan,8604,_. _______,Lang Suan,86,_. _____,Chumphon,9.950,99.090
4,500103,_. _____,Hai Ya,5001,_. ______________,Mueang Chiang Mai,50,_. _________,Chiang Mai,18.777,98.984
4,103102,____ ___________,,1031,___ _________,Bang Kho Laem,10,_____________,Bangkok,13.706,100.508
4,120401,_. ______,Sano Loi,1204,_. _________,Bang Bua Thong,12,_. _______,Nonthaburi,13.914,100.422
4,830107,_. ______,Rawai,8301,_. ___________,Mueang Phuket,83,_. ______,Phuket,7.517,98.331
4,850305,_. ______,Bang Hin,8503,_. _______,Papoe,85,_. _____,Ranong,9.580,98.466
4,820603,_. __________,Ko Phra Thong,8206,_. ________,Khura Buri,82,_. _____,Phang-nga,8.565,97.626
4,850502,_. _____,Kamphuan,8505,_. ________,Suk Samran,85,_. _____,Ranong,9.483,98.377
4,230602,_. _______,Ko Kut,2306,_. _______,Ko Kut,23,_. ____,Trat,11.719,102.519
4,100403,____ _________,,1004,___ ______,Bang Rak,10,_____________,Bangkok,13.724,100.530
4,860116,_. _________,Hat Sai Ri,8601,_. __________,Mueang Chumphon,86,_. _____,Chumphon,10.439,99.292
4,100101,____ _______________,Phra Borom Maha Ratchawang,1001,___ ______,Phra Nakhon,10,_____________,Bangkok,13.751,100.492
4,850109,_. ________,Ko Phayam,8501,_. __________,Mueang Ranong,85,_. _____,Ranong,9.704,98.506
4,500104,_. ________,Chang Moi,5001,_. ______________,Mueang Chiang Mai,50,_. _________,Chiang Mai,18.796,98.996
4,101505,____ _______,,1015,___ ______,Thon Buri,10,_____________,Bangkok,13.715,100.473
4,820603,_. __________,Ko Phra Thong,8206,_. ________,Khura Buri,82,_. _____,Phang-nga,8.486,97.634
4,810301,_. _____________,Ko Lanta Yai,8103,_. _________,Ko Lanta,81,_. ______,Krabi,7.537,99.127
4,102006,____ __________,,1020,___ __________,Bangkok Noi,10,_____________,Bangkok,13.774,100.466
4,820603,_. __________,Ko Phra Thong,8206,_. ________,Khura Buri,82,_. _____,Phang-nga,8.507,97.632
4,920213,_. ________,Ko Libong,9202,_. ______,Kantang,92,_. ____,Trang,7.314,99.253
4,820603,_. __________,Ko Phra Thong,8206,_. ________,Khura Buri,82,_. _____,Phang-nga,9.070,97.812
4,102209,____ ________________,,1022,___ _________,Phasi Charoen,10,_____________,Bangkok,13.722,100.464
4,140108,_. ________,Phu Khao Thong,1401,_. _______________,Phra Nakhon Si Ayutthaya,14,_. _______________,Phra Nakhon Si Ayutthaya,14.365,100.542
4,830107,_. ______,Rawai,8301,_. ___________,Mueang Phuket,83,_. ______,Phuket,7.743,98.378
4,810302,_. _____________,Ko Lanta Noi,8103,_. _________,Ko Lanta,81,_. ______,Krabi,7.630,99.145
4,740102,_. _______,Tha Chalom,7401,_. ______________,Mueang Samut Sakhon,74,_. _________,Samut Sakhon,13.538,100.269
4,180101,_. _______,Nai Mueang,1801,_. ___________,Mueang Chai Nat,18,_. ______,Chai Nat,15.181,100.127
4,530801,_. _________,Si Phanom Mat,5308,_. _____,Laplae,53,_. _________,Uttaradit,17.652,100.039
4,940108,_. _______,Bara Hom,9401,_. ____________,Mueang Pattani,94,_. _______,Pattani,6.873,101.317
4,100203,____ __________,Suan Chit Lada,1002,___ _____,Dusit,10,_____________,Bangkok,13.767,100.520
4,910106,_. ___________,Ko Sarai,9101,_. _________,Mueang Satun,91,_. ____,Satun,6.662,99.849
4,101804,____ __________,,1018,___ _______,Khlong San,10,_____________,Bangkok,13.725,100.508
4,200111,_. _______,Bang Sai,2001,_. ___________,Mueang Chon Buri,20,_. ______,Chon Buri,13.393,100.996
4,860306,_. _______,Pak Khlong,8603,_. _____,Pathio,86,_. _____,Chumphon,10.856,99.487
4,103302,____ _______,,1033,___ _______,Khlong Toei,10,_____________,Bangkok,13.723,100.571
4,230601,_. ________,Ko Mak,2306,_. _______,Ko Kut,23,_. ____,Trat,11.842,102.526
4,910106,_. ___________,Ko Sarai,9101,_. _________,Mueang Satun,91,_. ____,Satun,6.491,99.304
4,102801,____ __________,,1028,___ ____,Sa Thon,10,_____________,Bangkok,13.710,100.532
4,100703,____ _______,,1007,___ _______,Pathum Wan,10,_____________,Bangkok,13.740,100.535
4,103101,____ _________,,1031,___ _________,Bang Kho Laem,10,_____________,Bangkok,13.696,100.494
4,401002,_. _______,Nai Mueang,4010,_. _______,Ban Phai,40,_. _______,Khon Kaen,16.035,102.723
4,103901,____ ____________,,1039,___ _____,Watthana,10,_____________,Bangkok,13.743,100.560
4,830304,_. _______,Pa Khlok,8303,_. ____,Thalang,83,_. ______,Phuket,8.055,98.464
4,800103,_. ____,Khlang,8001,_. __________________,Mueang Nakhon Si Thammarat,80,_. _____________,Nakhon Si Thammarat,8.434,99.966
4,102005,____ ____________,,1020,___ __________,Bangkok Noi,10,_____________,Bangkok,13.752,100.477
4,140118,_. __________,Khlong Sa Bua,1401,_. _______________,Phra Nakhon Si Ayutthaya,14,_. _______________,Phra Nakhon Si Ayutthaya,14.371,100.563
4,102802,____ _______,,1028,___ ____,Sa Thon,10,_____________,Bangkok,13.714,100.514
4,600301,_. ______,Chum Saeng,6003,_. ______,Chum Saeng,60,_. _________,Nakhon Sawan,15.896,100.315
4,100201,____ _____,Dusit,1002,___ _____,Dusit,10,_____________,Bangkok,13.772,100.513
4,102503,____ ________,,1025,___ _______,Bang Phlat,10,_____________,Bangkok,13.781,100.482
4,120612,_. _________,Khlong Kluea,1206,_. ________,Pak Kret,12,_. _______,Nonthaburi,13.902,100.550
4,101803,____ ___________,,1018,___ _______,Khlong San,10,_____________,Bangkok,13.715,100.501
4,103703,____ ___________,,1037,___ _______,Rat Thewi,10,_____________,Bangkok,13.752,100.559
4,760109,_. ________,Wiang Khoi,7601,_. _____________,Mueang Phetchaburi,76,_. ________,Phetchaburi,13.121,99.900
4,500115,_. ______,Pa Tan,5001,_. ______________,Mueang Chiang Mai,50,_. _________,Chiang Mai,18.811,98.999
4,170101,_. ________,Bang Phutsa,1701,_. ______________,Mueang Sing Buri,17,_. _________,Sing Buri,14.890,100.404
4,103701,____ _________,,1037,___ _______,Rat Thewi,10,_____________,Bangkok,13.763,100.530
4,140104,_. _____,Hua Ro,1401,_. _______________,Phra Nakhon Si Ayutthaya,14,_. _______________,Phra Nakhon Si Ayutthaya,14.368,100.578
4,810301,_. _____________,Ko Lanta Yai,8103,_. _________,Ko Lanta,81,_. ______,Krabi,7.207,99.061
4,750211,_. ______,Yai Phaeng,7502,_. _______,Bang Khonthi,75,_. ___________,Samut Songkhram,13.487,99.958
4,700501,_. ________,Ban Pong,7005,_. ________,Ban Pong,70,_. _______,Ratchaburi,13.816,99.873
4,110406,_. __________,Bang Hua Suea,1104,_. _________,Phra Pradaeng,11,_. ___________,Samut Prakarn,13.625,100.549
4,200101,_. ___________,Bang Pla Soi,2001,_. ___________,Mueang Chon Buri,20,_. ______,Chon Buri,13.364,100.987
4,260101,_. _______,Nakhon Nayok,2601,_. ____________,Mueang Nakhon Nayok,26,_. _______,Nakhon Nayok,14.204,101.219
4,750210,_. _________,Bang Nok Khwaek,7502,_. _______,Bang Khonthi,75,_. ___________,Samut Songkhram,13.504,99.923
4,810502,_. _______,Laem Sak,8105,_. _______,Ao Luek,81,_. ______,Krabi,8.262,98.630
4,102208,____ ________,,1022,___ _________,Phasi Charoen,10,_____________,Bangkok,13.738,100.423
4,810301,_. _____________,Ko Lanta Yai,8103,_. _________,Ko Lanta,81,_. ______,Krabi,7.224,99.080
4,230601,_. ________,Ko Mak,2306,_. _______,Ko Kut,23,_. ____,Trat,11.804,102.383
4,140816,_. ________,Ban Yai,1408,_. ______,Phak Hai,14,_. _______________,Phra Nakhon Si Ayutthaya,14.435,100.384
4,810802,_. ___________,Ko Si Boya,8108,_. _________,Nuea Khlong,81,_. ______,Krabi,7.829,98.988
4,190201,_. _______,Kaeng Khoi,1902,_. _______,Kaeng Khoi,19,_. _______,Saraburi,14.586,101.002
4,103502,____ ______,,1035,___ ______,Chom Thong,10,_____________,Bangkok,13.702,100.476
4,840401,_. _______,Ang Thong,8404,_. ________,Ko Samui,84,_. ____________,Surat Thani,9.393,99.669
4,750208,_. _______,Bang Kung,7502,_. _______,Bang Khonthi,75,_. ___________,Samut Songkhram,13.459,99.931
4,730301,_. _________,Nakhon Chai Si,7303,_. _________,Nakhon Chai Si,73,_. ______,Nakhon Pathom,13.787,100.192
4,120204,_. _______,Bang Khanun,1202,_. _______,Bang Kruai,12,_. _______,Nonthaburi,13.811,100.453
4,860101,_. ________,Tha Taphao,8601,_. __________,Mueang Chumphon,86,_. _____,Chumphon,10.498,99.179
4,110412,_. ________,Bang Ko Bua,1104,_. _________,Phra Pradaeng,11,_. ___________,Samut Prakarn,13.693,100.577
4,140111,_. ___________,Khlong Takhian,1401,_. _______________,Phra Nakhon Si Ayutthaya,14,_. _______________,Phra Nakhon Si Ayutthaya,14.331,100.554
4,110411,_. _________,Bang Krasop,1104,_. _________,Phra Pradaeng,11,_. ___________,Samut Prakarn,13.666,100.566
4,940101,_. _______,Sabarang,9401,_. ____________,Mueang Pattani,94,_. _______,Pattani,6.876,101.251
4,500101,_. _______,Si Phum,5001,_. ______________,Mueang Chiang Mai,50,_. _________,Chiang Mai,18.796,98.985
4,102504,____ _________,,1025,___ _______,Bang Phlat,10,_____________,Bangkok,13.774,100.492
